,goal,state,currency_trailing_code,staff_pick,backers_count,static_usd_rate,name_len_clean,blurb_len_clean,country_AU,country_CA,country_DE,country_FR,country_GB,country_IT,country_NL,country_US,currency_CAD,currency_EUR,currency_GBP,currency_USD,category_Experimental,category_Festivals,category_Flight,category_Gadgets,category_Hardware,category_Immersive,category_Makerspaces,category_Musical,category_Plays,category_Robots,category_Software,category_Sound,category_Wearables,category_Web,created_to_launch,launch_to_deadline,launch_to_state_change,twf_launch
25,-0.21400640861739512,0.0,1.0,0.0,-0.44399273406011625,0.73874449,0.3687676633559082,-0.6566675275342438,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.834722222222222,40.0,40.0,1.0
26,-0.43190905208997815,0.0,1.0,0.0,-0.40927974419631724,1.0,0.781465329982076,-0.9680315140775674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-140.71041666666667,60.0,60.0,1.0
27,-0.21400640861739512,0.0,1.0,0.0,-0.45093533203287606,1.0,-1.2820230031487627,-0.033939554447596915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.94444444444446,60.0,60.0,1.0
28,0.11824666910445959,0.0,1.0,0.0,-0.36762415635975837,1.0,-0.4566276698964273,1.5228803782690206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.895138888888889,30.0,30.0,1.0
29,-0.30260722934322304,0.0,0.0,0.0,-0.4648205279783956,1.33030025,1.1941629966082437,0.9001524051823735,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.86319444444445,-29.0,-29.0,0.0
30,-0.35244519100150123,0.0,1.0,0.0,-0.4648205279783956,1.0,1.1941629966082437,1.5228803782690206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.9777777777778,-210.95833333333334,-210.95833333333334,0.0
31,-0.32475743452468003,0.0,0.0,0.0,-0.3884519502780378,1.23213102,0.781465329982076,0.27742443209572654,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.91458333333333,188.35347222222222,188.35347222222222,0.0
32,-0.15863089566375266,0.0,0.0,0.0,-0.45093533203287606,1.0247172,0.781465329982076,1.211516391725697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.510416666666667,40.0,40.0,0.0
33,-0.35244519100150123,0.0,0.0,0.0,-0.44399273406011625,1.08861311,-1.6947206697749304,0.9001524051823735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.872916666666667,28.0,28.0,0.0
34,-0.4244333578412364,0.0,0.0,0.0,-0.45787793000563587,1.1352413,-0.869325336522595,-0.3453035409909204,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.124305555555556,60.0,60.0,0.0
35,-0.10325538271011021,0.0,0.0,0.0,-0.2357147948773221,1.09775871,0.3687676633559082,-0.033939554447596915,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.775,-77.87638888888888,-77.87638888888888,1.0
36,-0.32475743452468003,0.0,0.0,0.0,-0.31902597055043974,1.15818489,0.781465329982076,-0.3453035409909204,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.713888888888889,35.0,35.0,1.0
37,0.11824666910445959,0.0,1.0,0.0,-0.45787793000563587,0.0471178,-1.6947206697749304,2.7683363244423145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.87430555555557,-30.0,-30.0,1.0
38,-0.38013294747832244,0.0,1.0,0.0,-0.45093533203287606,0.13036178,-1.2820230031487627,-2.8362154333375083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.021527777777777,-30.0,-30.0,1.0
39,-0.4244333578412364,0.0,1.0,0.0,-0.4648205279783956,0.83231029,0.3687676633559082,0.27742443209572654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.52152777777778,20.0,20.0,1.0
40,-0.04787986975646776,0.0,1.0,0.0,-0.3745667543325182,1.0,0.781465329982076,0.27742443209572654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.5673611111112,-29.0,-29.0,0.0
41,-0.04212081640928895,0.0,1.0,0.0,-0.29125557865940055,1.0,0.3687676633559082,0.5887884186390501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.772222222222226,30.0,30.0,1.0
42,-0.4078207039551437,0.0,1.0,0.0,-0.4648205279783956,1.0,-1.2820230031487627,0.27742443209572654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1604166666666667,30.0,30.0,1.0
